seller-sku	asin1	item-name	item-description	listing-id	price	quantity	open-date	product-id-type	item-note	product-id
GB-4360376-20-White	B07NY2NLD7	Funny Golden Retriever Coffee Mug let's be honest Golden Retriever Mom Gift For Golden Retriever Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VM2LS7H	14.95	100	2019-02-21 03:25:15 PST	1		B07NY2NLD7
GB-4360376-43-White	B07NZ1BH9F	Funny Golden Retriever Coffee Mug let's be honest Golden Retriever Mom Gift For Golden Retriever Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VHWA6N1	16.95	100	2019-02-21 03:26:56 PST	1		B07NZ1BH9F
GB-4360404-20-White	B07NYYM9KR	Funny Great Dane Coffee Mug let's be honest Great Dane Mom Gift For Great Dane Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VHWB2WT	14.95	100	2019-02-21 03:31:09 PST	1		B07NYYM9KR
GB-4360404-43-White	B07NYZCHT4	Funny Great Dane Coffee Mug let's be honest Great Dane Mom Gift For Great Dane Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VIR0HUP	16.95	100	2019-02-21 03:33:40 PST	1		B07NYZCHT4
GB-4360436-20-White	B07NY28XNY	Funny Husky Coffee Mug let's be honest Husky Mom Gift For Husky Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VHWC4UD	14.95	100	2019-02-21 03:37:06 PST	1		B07NY28XNY
GB-4360436-43-White	B07P389N54	Funny Husky Coffee Mug let's be honest Husky Mom Gift For Husky Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VKXY3TI	16.95	100	2019-02-21 03:39:08 PST	1		B07P389N54
GB-4360446-20-White	B07NYZG6YR	Funny Labrador Coffee Mug let's be honest Labrador Mom Gift For Labrador Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VIR1M8V	14.95	100	2019-02-21 03:43:21 PST	1		B07NYZG6YR
GB-4360446-43-White	B07NY2RCQT	Funny Labrador Coffee Mug let's be honest Labrador Mom Gift For Labrador Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VKYH0IW	16.95	100	2019-02-21 03:46:05 PST	1		B07NY2RCQT
GB-4360491-20-White	B07NYYXWGF	Funny Pitbull Coffee Mug let's be honest Pitbull Mom Gift For Pitbull Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VJVXJUR	14.95	100	2019-02-21 03:49:45 PST	1		B07NYYXWGF
GB-4360491-43-White	B07NYYSSNL	Funny Pitbull Coffee Mug let's be honest Pitbull Mom Gift For Pitbull Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VKZEMH2	16.95	100	2019-02-21 03:51:42 PST	1		B07NYYSSNL
GB-4360514-20-White	B07P14HKNY	Funny Pomeranian Coffee Mug let's be honest Pomeranian Mom Gift For Pomeranian Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VJYVHV2	14.95	100	2019-02-21 10:19:31 PST	1		B07P14HKNY
GB-4360514-43-White	B07NY3KBY2	Funny Pomeranian Coffee Mug let's be honest Pomeranian Mom Gift For Pomeranian Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VHZDKXK	16.95	100	2019-02-21 10:21:48 PST	1		B07NY3KBY2
GB-4360521-20-White	B07P144JYP	Funny Poodle Coffee Mug let's be honest Poodle Mom Gift For Poodle Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VJYUOC3	14.95	100	2019-02-21 10:13:36 PST	1		B07P144JYP
GB-4360521-43-White	B07NY2QZRQ	Funny Poodle Coffee Mug let's be honest Poodle Mom Gift For Poodle Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VHZDB9M	16.95	100	2019-02-21 10:15:22 PST	1		B07NY2QZRQ
GB-4360541-20-White	B07NZ22GDL	Funny Pug Coffee Mug let's be honest Pug Mom Gift For Pug Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VM6HYWE	14.95	100	2019-02-21 10:25:43 PST	1		B07NZ22GDL
GB-4360541-43-White	B07P15YN1S	Funny Pug Coffee Mug let's be honest Pug Mom Gift For Pug Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VL3GGWN	16.95	100	2019-02-21 10:27:46 PST	1		B07P15YN1S
GB-4360556-20-White	B07NZ1FCCT	Schnauzer coffee mug let's be honest Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VL2FBXM	14.95	100	2019-02-21 10:32:04 PST	1		B07NZ1FCCT
GB-4360556-43-White	B07P15DV6G	Schnauzer coffee mug let's be honest Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VHZHQVS	16.95	100	2019-02-21 10:34:11 PST	1		B07P15DV6G
GB-4360563-20-White	B07P14SQH3	Funny Shiba Inu Coffee Mug let's be honest Shiba Inu Mom Gift For Shiba Inu Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VIU4HYS	14.95	100	2019-02-21 10:38:25 PST	1		B07P14SQH3
GB-4360563-43-White	B07NZ24NPV	Funny Shiba Inu Coffee Mug let's be honest Shiba Inu Mom Gift For Shiba Inu Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VIU4729	16.95	100	2019-02-21 10:40:18 PST	1		B07NZ24NPV
GB-4360574-20-White	B07P1448G2	Funny Weimaraner Coffee Mug let's be honest Weimaraner Mom Gift For Weimaraner Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0221VHZKCPG	14.95	100	2019-02-21 10:44:31 PST	1		B07P1448G2
